user_id,signup_date,acquisition_channel,days_to_first_transaction,ltv_90d,churned,churn_date,product_tier,monthly_revenue
UGR_02759,2024-12-08,email,0,58.99,1,2024-12-28,free,0.0
UGR_02760,2025-03-06,referral,9,31.16,0,,free,0.0
UGR_02761,2025-07-27,paid_search,0,29.3,0,,premium,30.37
UGR_02762,2026-03-25,social,12,41.6,1,2026-04-08,basic,8.86
UGR_02763,2025-10-27,paid_search,3,50.2,0,,free,0.0
UGR_02764,2025-07-01,organic,14,35.75,0,,basic,8.68
UGR_02765,2025-12-11,organic,0,44.94,0,,basic,9.0
UGR_02766,2025-10-04,organic,9,61.54,0,,basic,8.83
UGR_02767,2025-02-09,organic,19,38.57,0,,basic,8.92
UGR_02768,2025-07-21,organic,28,22.2,0,,basic,9.15
UGR_02769,2025-09-12,email,6,45.35,0,,premium,29.84
UGR_02770,2024-11-12,organic,0,30.56,0,,free,0.0
UGR_02771,2025-12-06,paid_search,7,31.03,0,,basic,8.17
UGR_02772,2024-10-30,paid_search,3,38.21,0,,premium,28.25
UGR_02773,2024-11-14,paid_search,4,47.2,0,,premium,29.25
UGR_02774,2025-10-06,paid_search,14,62.94,0,,premium,26.93
UGR_02775,2025-06-10,organic,2,66.61,0,,free,0.0
UGR_02776,2025-08-03,social,3,105.9,1,2025-09-02,free,0.0
UGR_02777,2025-03-22,organic,18,62.62,0,,free,0.0
UGR_02778,2025-05-27,email,2,81.18,1,2025-07-06,free,0.0
UGR_02779,2025-01-24,organic,1,100.07,0,,basic,8.67
UGR_02780,2025-02-28,organic,3,39.36,0,,free,0.0
UGR_02781,2025-12-18,organic,1,36.4,0,,free,0.0
UGR_02782,2026-01-16,organic,1,3.5,0,,free,0.0
UGR_02783,2025-07-03,paid_search,2,45.61,0,,free,0.0
UGR_02784,2025-06-29,email,5,45.5,0,,basic,8.74
UGR_02785,2025-07-27,referral,29,88.59,1,2025-08-16,basic,9.18
UGR_02786,2026-03-21,referral,10,138.09,0,,basic,9.64
UGR_02787,2025-05-06,referral,11,53.84,0,,free,0.0
UGR_02788,2025-03-30,paid_search,3,21.39,0,,free,0.0
UGR_02789,2025-10-21,paid_search,0,15.6,1,2025-11-13,premium,27.65
UGR_02790,2025-10-10,organic,0,97.26,0,,basic,9.57
UGR_02791,2025-06-25,organic,30,22.59,0,,basic,9.13
UGR_02792,2025-10-14,email,19,13.27,0,,free,0.0
UGR_02793,2025-02-17,referral,21,68.13,0,,free,0.0
UGR_02794,2025-11-11,email,3,101.56,0,,free,0.0
UGR_02795,2026-03-18,referral,30,9.89,0,,basic,8.87
UGR_02796,2025-12-04,paid_search,1,134.53,1,2026-01-23,free,0.0
UGR_02797,2025-11-18,referral,9,28.44,0,,basic,9.19
UGR_02798,2025-06-29,paid_search,0,11.33,0,,free,0.0
UGR_02799,2024-11-04,paid_search,0,13.12,1,2024-11-30,basic,8.81
UGR_02800,2025-11-11,email,10,52.47,0,,basic,8.79
UGR_02801,2026-03-10,social,29,96.75,1,2026-04-07,basic,8.99
UGR_02802,2024-10-29,organic,11,69.1,0,,free,0.0
UGR_02803,2025-03-25,social,30,28.79,0,,basic,9.45
UGR_02804,2024-12-28,email,3,86.2,0,,basic,9.08
UGR_02805,2026-03-12,social,12,35.33,1,2026-04-10,free,0.0
UGR_02806,2025-12-13,referral,0,29.65,0,,free,0.0
UGR_02807,2025-01-08,referral,5,64.95,0,,basic,8.94
UGR_02808,2024-09-26,referral,3,13.93,0,,free,0.0
UGR_02809,2025-03-17,organic,13,34.31,0,,basic,8.05
UGR_02810,2026-01-28,paid_search,6,57.77,0,,free,0.0
UGR_02811,2025-02-14,referral,12,100.7,0,,free,0.0
UGR_02812,2025-10-23,paid_search,10,66.43,0,,free,0.0
UGR_02813,2025-01-22,paid_search,3,64.7,0,,premium,31.66
UGR_02814,2025-10-09,social,8,30.66,0,,basic,8.45
UGR_02815,2025-07-11,organic,10,145.23,0,,basic,8.88
UGR_02816,2025-10-15,social,2,16.03,0,,basic,9.12
UGR_02817,2025-04-08,social,0,78.12,1,2025-05-16,basic,7.98
UGR_02818,2026-03-04,social,3,132.69,0,,free,0.0
UGR_02819,2024-12-06,social,5,25.25,0,,basic,9.62
UGR_02820,2025-04-07,referral,3,263.85,0,,premium,29.32
UGR_02821,2025-12-09,organic,1,79.73,0,,basic,9.13
UGR_02822,2024-10-18,organic,2,27.33,0,,free,0.0
UGR_02823,2025-07-26,email,3,17.78,0,,basic,8.72
UGR_02824,2026-01-24,email,2,24.97,0,,basic,9.09
UGR_02825,2025-03-01,paid_search,2,56.32,1,2025-03-27,free,0.0
UGR_02826,2025-07-29,organic,7,60.29,0,,premium,29.95
UGR_02827,2025-05-30,organic,3,61.5,0,,basic,9.02
UGR_02828,2026-02-23,organic,3,86.36,0,,basic,8.78
UGR_02829,2025-01-24,referral,10,39.83,0,,free,0.0
UGR_02830,2025-10-27,referral,2,222.91,0,,free,0.0
UGR_02831,2024-11-09,paid_search,3,99.5,0,,premium,29.41
UGR_02832,2025-07-25,social,2,34.89,1,2025-10-06,basic,8.69
UGR_02833,2026-01-05,social,3,57.09,0,,free,0.0
UGR_02834,2025-09-21,social,0,47.96,1,2025-11-03,basic,9.57
UGR_02835,2025-07-27,paid_search,11,71.9,1,2025-08-24,basic,8.8
UGR_02836,2025-08-04,paid_search,14,11.3,0,,basic,8.79
UGR_02837,2026-01-28,social,19,88.59,1,2026-03-10,basic,9.03
UGR_02838,2024-12-12,organic,2,16.38,0,,basic,8.69
UGR_02839,2025-12-17,paid_search,1,72.99,0,,free,0.0
UGR_02840,2025-09-09,email,4,33.8,0,,free,0.0
UGR_02841,2025-05-26,organic,2,46.78,0,,free,0.0
UGR_02842,2025-07-07,organic,4,127.99,0,,free,0.0
UGR_02843,2025-07-17,email,26,100.15,0,,basic,9.08
UGR_02844,2025-08-05,paid_search,2,68.7,0,,basic,8.8
UGR_02845,2025-06-28,paid_search,2,22.04,0,,basic,8.9
UGR_02846,2025-06-13,organic,0,92.79,0,,premium,26.89
UGR_02847,2024-09-29,paid_search,3,37.85,1,2024-12-14,free,0.0
UGR_02848,2024-12-16,paid_search,1,40.65,0,,basic,8.3
UGR_02849,2025-07-22,social,23,38.54,0,,basic,8.6
UGR_02850,2025-10-31,organic,26,149.12,0,,free,0.0
UGR_02851,2024-10-19,organic,0,149.43,0,,free,0.0
UGR_02852,2026-01-22,email,0,33.55,0,,basic,8.96
UGR_02853,2026-02-10,referral,20,98.82,0,,free,0.0
UGR_02854,2025-02-04,email,27,16.81,1,2025-04-15,premium,27.92
UGR_02855,2026-01-01,paid_search,10,362.2,0,,free,0.0
UGR_02856,2024-10-12,referral,11,141.0,0,,basic,9.69
UGR_02857,2025-03-29,organic,8,36.61,0,,basic,8.57
UGR_02858,2024-10-07,email,23,92.24,0,,basic,8.91
UGR_02859,2025-03-31,referral,14,66.17,0,,basic,9.39
UGR_02860,2025-05-09,organic,3,108.73,0,,basic,9.01
UGR_02861,2024-12-23,paid_search,28,18.99,1,2025-02-27,free,0.0
UGR_02862,2026-01-18,email,7,24.17,0,,premium,29.17
UGR_02863,2025-08-21,organic,18,79.07,0,,free,0.0
UGR_02864,2025-03-30,social,3,42.83,0,,premium,29.0
UGR_02865,2025-05-04,organic,13,156.33,0,,basic,8.93
UGR_02866,2025-10-28,organic,2,62.09,0,,basic,8.69
UGR_02867,2025-10-27,organic,12,276.53,1,2025-11-20,basic,9.3
UGR_02868,2026-03-09,organic,1,63.49,0,,basic,8.55
UGR_02869,2025-02-25,paid_search,14,35.92,0,,premium,26.89
UGR_02870,2025-09-11,social,4,28.31,0,,premium,29.68
UGR_02871,2025-10-13,paid_search,10,34.34,0,,free,0.0
UGR_02872,2025-05-22,organic,12,45.94,0,,basic,8.62
UGR_02873,2026-01-25,paid_search,6,30.5,0,,free,0.0
UGR_02874,2025-01-20,organic,1,16.82,1,2025-02-11,basic,9.01
UGR_02875,2025-11-20,referral,4,38.5,0,,free,0.0
UGR_02876,2025-06-18,social,2,30.66,1,2025-07-02,free,0.0
UGR_02877,2025-06-05,organic,4,61.24,0,,basic,9.36
UGR_02878,2025-03-12,social,0,66.21,1,2025-05-21,basic,9.25
UGR_02879,2025-03-31,paid_search,5,20.96,0,,free,0.0
UGR_02880,2025-02-25,organic,14,48.78,1,2025-05-05,premium,30.13
UGR_02881,2025-10-25,paid_search,12,48.68,1,2025-12-09,basic,9.05
UGR_02882,2025-12-16,organic,23,67.9,0,,basic,8.63
UGR_02883,2025-08-25,referral,13,26.96,0,,free,0.0
UGR_02884,2026-03-16,paid_search,8,20.93,0,,free,0.0
UGR_02885,2026-02-14,social,24,44.92,0,,basic,8.71
UGR_02886,2026-01-06,social,1,79.95,1,2026-03-24,free,0.0
UGR_02887,2026-01-11,organic,5,48.6,1,2026-03-26,free,0.0
UGR_02888,2025-10-01,paid_search,7,41.21,1,2025-12-25,basic,8.61
UGR_02889,2025-05-05,organic,26,41.46,0,,free,0.0
UGR_02890,2025-09-21,organic,9,53.53,0,,premium,28.19
UGR_02891,2025-11-29,paid_search,10,143.96,0,,basic,9.64
UGR_02892,2025-08-30,organic,9,93.86,0,,free,0.0
UGR_02893,2025-04-18,email,5,21.83,0,,basic,8.77
UGR_02894,2025-05-20,organic,1,25.13,0,,free,0.0
UGR_02895,2025-02-01,referral,1,323.72,0,,basic,9.91
UGR_02896,2024-12-19,paid_search,2,30.49,1,2025-01-14,free,0.0
UGR_02897,2025-12-04,social,6,30.13,0,,basic,9.19
UGR_02898,2025-11-18,social,6,54.23,0,,free,0.0
UGR_02899,2025-04-30,referral,15,47.58,0,,basic,8.93
UGR_02900,2025-03-03,paid_search,7,33.86,0,,free,0.0
UGR_02901,2025-01-31,organic,9,82.0,0,,basic,9.04
UGR_02902,2025-12-28,social,1,56.08,0,,basic,8.34
UGR_02903,2025-08-10,paid_search,17,49.99,0,,basic,8.95
UGR_02904,2025-10-24,referral,12,73.56,0,,premium,29.58
UGR_02905,2025-08-12,organic,10,21.66,1,2025-10-22,basic,8.65
UGR_02906,2024-11-09,organic,0,183.94,0,,free,0.0
UGR_02907,2025-06-06,referral,0,280.29,0,,free,0.0
UGR_02908,2025-01-27,organic,11,63.74,0,,free,0.0
UGR_02909,2025-05-06,paid_search,1,19.81,0,,basic,9.27
UGR_02910,2026-03-04,paid_search,2,18.03,0,,free,0.0
UGR_02911,2026-01-07,organic,3,89.8,1,2026-02-02,basic,9.03
UGR_02912,2024-11-10,paid_search,4,27.48,0,,basic,9.0
UGR_02913,2025-02-26,email,4,21.74,0,,free,0.0
UGR_02914,2025-10-23,referral,1,131.62,1,2025-11-23,free,0.0
UGR_02915,2024-12-09,organic,4,91.69,0,,free,0.0
UGR_02916,2025-11-26,organic,13,56.05,0,,premium,29.19
UGR_02917,2024-11-21,organic,6,23.11,0,,premium,29.75
UGR_02918,2025-08-20,organic,3,64.43,0,,basic,7.87
UGR_02919,2026-02-26,paid_search,1,31.54,0,,basic,9.28
UGR_02920,2026-02-22,paid_search,0,83.54,0,,basic,9.11
UGR_02921,2025-06-04,email,1,29.86,0,,basic,8.98
UGR_02922,2025-11-11,paid_search,0,68.95,0,,free,0.0
UGR_02923,2025-11-27,email,5,44.55,0,,free,0.0
UGR_02924,2025-06-21,paid_search,15,38.09,0,,free,0.0
UGR_02925,2024-10-14,email,1,35.27,0,,premium,30.92
UGR_02926,2025-01-30,organic,0,17.28,0,,premium,27.45
UGR_02927,2024-11-12,organic,2,83.75,0,,free,0.0
UGR_02928,2025-08-30,organic,0,11.98,0,,basic,10.24
UGR_02929,2025-10-24,organic,21,41.96,0,,free,0.0
UGR_02930,2024-09-23,paid_search,0,142.19,0,,free,0.0
UGR_02931,2025-05-05,organic,10,29.33,0,,free,0.0
UGR_02932,2025-04-21,email,3,24.04,0,,premium,27.64
UGR_02933,2024-12-11,paid_search,3,49.42,0,,premium,33.52
UGR_02934,2026-02-19,organic,3,25.95,0,,free,0.0
UGR_02935,2025-08-02,referral,13,59.32,0,,free,0.0
UGR_02936,2024-11-19,organic,10,9.26,0,,basic,8.6
UGR_02937,2025-07-07,organic,0,92.99,0,,premium,29.03
UGR_02938,2026-01-29,social,17,209.89,0,,free,0.0
UGR_02939,2026-02-02,email,3,29.93,0,,free,0.0
UGR_02940,2025-08-20,organic,10,51.51,1,2025-10-12,basic,8.37
UGR_02941,2024-11-16,social,6,56.53,0,,basic,9.2
UGR_02942,2025-04-28,organic,17,60.08,0,,premium,26.8
UGR_02943,2025-05-01,social,0,61.75,1,2025-07-11,free,0.0
UGR_02944,2025-09-23,referral,3,67.1,1,2025-11-22,free,0.0
UGR_02945,2024-10-26,paid_search,15,16.11,0,,basic,8.58
UGR_02946,2025-11-20,paid_search,15,16.56,0,,basic,9.18
UGR_02947,2025-10-11,organic,1,36.03,0,,free,0.0
UGR_02948,2025-10-23,social,2,37.35,0,,free,0.0
UGR_02949,2026-03-10,paid_search,0,19.35,0,,free,0.0
UGR_02950,2025-04-14,referral,7,71.59,0,,free,0.0
UGR_02951,2025-02-22,social,6,80.36,1,2025-03-17,basic,8.41
UGR_02952,2025-05-27,organic,0,207.72,0,,free,0.0
UGR_02953,2025-11-08,organic,1,28.85,0,,basic,8.91
UGR_02954,2026-01-06,paid_search,2,12.68,0,,premium,29.24
UGR_02955,2026-03-07,paid_search,3,20.12,1,2026-04-13,free,0.0
UGR_02956,2025-03-25,paid_search,2,49.67,0,,basic,8.87
UGR_02957,2026-01-22,social,9,72.3,0,,free,0.0
UGR_02958,2025-09-04,email,2,93.62,1,2025-12-01,basic,9.41
UGR_02959,2025-01-09,social,24,195.18,0,,basic,8.64
UGR_02960,2025-01-19,social,4,250.28,0,,basic,9.42
UGR_02961,2026-02-05,paid_search,1,20.46,0,,free,0.0
UGR_02962,2025-09-02,social,14,35.05,0,,basic,9.25
UGR_02963,2024-11-16,email,3,162.34,0,,free,0.0
UGR_02964,2025-04-18,paid_search,24,100.46,0,,free,0.0
UGR_02965,2025-08-03,social,0,193.92,1,2025-08-25,free,0.0
UGR_02966,2025-04-05,referral,14,299.16,0,,premium,28.73
UGR_02967,2025-11-03,organic,2,46.06,0,,free,0.0
UGR_02968,2025-09-19,paid_search,1,84.17,1,2025-11-30,basic,8.27
UGR_02969,2026-02-04,paid_search,20,56.88,0,,free,0.0
UGR_02970,2025-11-07,social,2,38.52,0,,free,0.0
UGR_02971,2024-12-27,paid_search,5,128.12,1,2025-02-28,free,0.0
UGR_02972,2025-04-24,referral,0,71.94,0,,free,0.0
UGR_02973,2026-03-06,organic,21,58.69,0,,basic,9.38
UGR_02974,2025-12-09,organic,1,12.67,0,,free,0.0
UGR_02975,2025-03-31,organic,3,85.4,1,2025-05-26,premium,28.6
UGR_02976,2025-11-21,paid_search,20,57.97,1,2025-12-07,free,0.0
UGR_02977,2025-03-24,paid_search,12,25.13,0,,free,0.0
UGR_02978,2025-11-20,paid_search,1,93.84,0,,free,0.0
UGR_02979,2025-06-22,email,1,152.04,0,,basic,9.09
UGR_02980,2025-06-09,organic,2,73.31,0,,free,0.0
UGR_02981,2025-02-02,paid_search,1,34.09,0,,free,0.0
UGR_02982,2024-11-14,organic,19,150.77,0,,premium,30.13
UGR_02983,2025-05-05,email,1,22.85,0,,free,0.0
UGR_02984,2025-05-28,social,12,43.88,0,,basic,9.87
UGR_02985,2024-12-04,referral,2,12.19,0,,basic,8.78
UGR_02986,2024-12-08,organic,2,48.85,0,,premium,29.23
UGR_02987,2024-11-01,organic,3,55.56,1,2024-12-02,basic,7.71
UGR_02988,2025-07-30,social,0,97.97,1,2025-10-18,free,0.0
UGR_02989,2025-08-12,organic,1,26.68,0,,free,0.0
UGR_02990,2026-02-18,referral,2,27.59,0,,free,0.0
UGR_02991,2025-03-22,social,11,134.34,0,,free,0.0
UGR_02992,2025-10-02,social,10,75.63,0,,basic,9.18
UGR_02993,2025-04-02,paid_search,0,55.44,0,,free,0.0
UGR_02994,2025-12-19,social,8,119.67,0,,basic,8.82
UGR_02995,2025-05-23,paid_search,13,17.53,1,2025-06-26,free,0.0
UGR_02996,2025-09-01,social,21,22.26,1,2025-11-16,basic,8.43
UGR_02997,2025-10-02,social,22,16.36,0,,free,0.0
UGR_02998,2024-10-17,referral,3,80.28,0,,free,0.0
UGR_02999,2024-10-02,email,10,143.04,0,,free,0.0
UGR_03000,2025-03-29,organic,1,63.01,1,2025-06-17,basic,9.5
UGR_03001,2026-02-17,email,1,108.64,0,,basic,9.2
UGR_03002,2025-08-10,paid_search,1,36.7,0,,free,0.0
UGR_03003,2026-03-08,organic,2,53.24,0,,free,0.0
UGR_03004,2025-03-25,organic,1,47.62,0,,basic,9.12
UGR_03005,2025-06-21,organic,6,26.39,0,,free,0.0
UGR_03006,2024-10-17,social,0,33.86,0,,basic,8.49
UGR_03007,2024-11-26,organic,18,22.6,0,,free,0.0
UGR_03008,2025-11-09,paid_search,3,109.66,0,,free,0.0
UGR_03009,2025-07-15,paid_search,7,34.47,0,,free,0.0
UGR_03010,2025-09-08,organic,12,47.89,0,,premium,30.35
UGR_03011,2025-01-01,social,0,25.7,1,2025-01-30,basic,8.82
UGR_03012,2026-02-24,social,9,64.16,0,,basic,8.87
UGR_03013,2025-05-18,organic,28,34.04,0,,free,0.0
UGR_03014,2026-01-16,paid_search,3,24.62,1,2026-02-07,free,0.0
UGR_03015,2026-03-07,social,0,92.65,0,,free,0.0
UGR_03016,2025-12-19,social,12,46.6,0,,basic,8.4
UGR_03017,2024-10-23,referral,10,129.81,0,,basic,9.32
UGR_03018,2025-07-07,paid_search,11,53.9,0,,basic,9.4
UGR_03019,2025-06-19,referral,14,109.4,0,,basic,9.1
UGR_03020,2024-11-06,organic,23,12.5,1,2024-12-01,free,0.0
UGR_03021,2025-04-13,social,0,28.41,0,,free,0.0
UGR_03022,2024-09-23,referral,2,52.96,1,2024-10-23,free,0.0
UGR_03023,2024-10-17,paid_search,5,31.87,1,2024-10-31,premium,30.71
UGR_03024,2025-01-04,paid_search,3,49.14,0,,free,0.0
UGR_03025,2024-12-01,organic,0,15.96,0,,basic,9.49
UGR_03026,2025-07-14,paid_search,2,19.86,0,,premium,27.78
UGR_03027,2025-12-01,paid_search,7,28.54,0,,premium,28.59
UGR_03028,2025-04-22,email,5,46.09,0,,free,0.0
UGR_03029,2024-11-17,paid_search,13,30.38,0,,basic,8.95
UGR_03030,2025-01-05,social,1,10.42,0,,free,0.0
UGR_03031,2025-03-15,organic,12,32.88,0,,free,0.0
UGR_03032,2025-07-21,paid_search,14,15.0,0,,premium,28.83
UGR_03033,2025-05-05,paid_search,2,28.8,0,,free,0.0
UGR_03034,2024-12-10,referral,10,142.59,0,,basic,9.06
UGR_03035,2025-01-03,organic,2,47.29,1,2025-03-31,free,0.0
UGR_03036,2024-10-02,organic,3,50.59,0,,premium,31.25
UGR_03037,2025-04-14,paid_search,4,46.91,0,,basic,8.59
UGR_03038,2024-11-19,organic,2,178.03,0,,free,0.0
UGR_03039,2026-02-22,referral,12,53.71,0,,basic,9.29
UGR_03040,2025-11-05,paid_search,0,60.55,1,2025-12-15,basic,9.96
UGR_03041,2025-02-12,referral,3,100.91,0,,free,0.0
UGR_03042,2025-05-30,referral,3,160.38,0,,basic,9.11
UGR_03043,2026-02-07,social,6,197.82,0,,basic,9.37
UGR_03044,2025-05-07,referral,3,148.82,0,,basic,8.03
UGR_03045,2025-12-09,organic,2,12.36,0,,free,0.0
UGR_03046,2025-07-17,organic,12,138.0,0,,basic,8.46
UGR_03047,2025-11-12,social,8,29.81,0,,free,0.0
UGR_03048,2025-09-15,email,0,168.53,1,2025-11-08,free,0.0
UGR_03049,2025-07-28,referral,12,38.73,0,,basic,8.53
UGR_03050,2025-04-30,social,12,40.38,0,,basic,9.72
UGR_03051,2025-12-11,paid_search,13,128.86,0,,premium,28.8
UGR_03052,2026-01-17,paid_search,3,58.0,1,2026-03-08,free,0.0
UGR_03053,2025-08-01,email,9,218.53,0,,basic,9.18
UGR_03054,2026-01-07,email,2,133.05,0,,basic,8.53
UGR_03055,2025-11-09,email,29,34.88,1,2026-01-08,premium,28.81
UGR_03056,2024-12-04,organic,0,107.13,0,,free,0.0
UGR_03057,2025-12-05,social,1,95.45,1,2025-12-25,free,0.0
UGR_03058,2025-04-01,organic,0,335.74,0,,free,0.0
UGR_03059,2025-06-12,organic,1,67.08,0,,free,0.0
UGR_03060,2025-04-28,referral,1,14.37,0,,basic,8.92
UGR_03061,2025-07-15,organic,0,59.36,0,,free,0.0
UGR_03062,2025-10-21,paid_search,29,140.09,0,,basic,9.13
UGR_03063,2024-12-10,paid_search,1,21.29,1,2025-01-26,basic,8.76
UGR_03064,2025-03-03,email,2,150.12,0,,basic,9.38
UGR_03065,2025-12-29,organic,2,34.84,0,,basic,9.67
UGR_03066,2025-12-08,organic,2,54.51,1,2026-01-05,basic,8.3
UGR_03067,2025-03-17,organic,2,66.77,0,,free,0.0
UGR_03068,2026-03-15,organic,24,53.83,0,,free,0.0
UGR_03069,2024-12-19,social,10,376.73,1,2025-02-16,free,0.0
UGR_03070,2024-10-14,organic,13,16.04,1,2025-01-03,free,0.0
UGR_03071,2025-10-29,social,0,46.01,0,,free,0.0
UGR_03072,2024-10-13,social,2,51.24,0,,premium,27.38
UGR_03073,2025-10-12,paid_search,1,16.54,0,,premium,26.63
UGR_03074,2026-02-09,referral,9,47.53,1,2026-04-16,free,0.0
UGR_03075,2024-11-24,referral,10,26.43,0,,premium,28.6
UGR_03076,2026-01-11,organic,7,100.03,1,2026-03-02,basic,9.08
UGR_03077,2025-11-16,social,1,56.45,0,,basic,9.23
UGR_03078,2025-01-08,social,1,73.79,0,,free,0.0
UGR_03079,2025-10-15,referral,3,115.07,1,2025-12-28,premium,28.12
UGR_03080,2025-01-23,paid_search,1,218.43,0,,free,0.0
UGR_03081,2026-02-17,paid_search,10,95.64,0,,premium,28.07
UGR_03082,2025-12-07,referral,4,156.29,0,,free,0.0
UGR_03083,2025-12-20,referral,1,50.95,1,2026-03-06,basic,9.08
UGR_03084,2025-11-28,referral,3,26.15,0,,basic,8.54
UGR_03085,2025-09-25,referral,27,23.74,0,,basic,8.55
UGR_03086,2025-04-10,paid_search,7,22.04,0,,basic,8.59
UGR_03087,2025-08-23,social,11,7.31,0,,basic,8.49
UGR_03088,2025-05-30,referral,5,78.87,1,2025-08-04,free,0.0
UGR_03089,2024-11-23,social,0,121.87,1,2024-12-31,premium,27.94
UGR_03090,2024-11-13,referral,28,17.96,0,,basic,9.12
UGR_03091,2025-08-28,organic,9,29.57,0,,basic,9.46
UGR_03092,2025-06-02,social,3,23.51,1,2025-08-26,free,0.0
UGR_03093,2024-12-24,organic,12,37.34,0,,basic,8.81
UGR_03094,2025-09-15,referral,20,32.01,0,,free,0.0
UGR_03095,2024-12-12,organic,2,55.06,0,,free,0.0
UGR_03096,2025-02-03,organic,1,40.98,0,,premium,29.69
UGR_03097,2025-07-17,organic,4,53.57,1,2025-08-11,free,0.0
UGR_03098,2026-02-08,social,3,40.49,0,,free,0.0
UGR_03099,2024-10-24,organic,16,36.2,0,,free,0.0
UGR_03100,2025-11-23,paid_search,18,102.42,0,,free,0.0
UGR_03101,2025-10-30,organic,3,11.12,0,,premium,30.81
UGR_03102,2024-12-10,referral,2,32.93,0,,free,0.0
UGR_03103,2024-10-12,referral,3,43.29,0,,basic,8.93
UGR_03104,2025-02-12,organic,3,68.86,0,,premium,27.55
UGR_03105,2024-10-07,organic,23,23.18,1,2024-10-24,premium,30.29
UGR_03106,2026-02-21,referral,1,28.07,1,2026-04-11,free,0.0
UGR_03107,2026-03-17,email,7,43.28,1,2026-06-03,basic,8.41
UGR_03108,2025-04-29,organic,1,28.46,0,,premium,31.09
UGR_03109,2024-12-26,social,11,19.05,0,,free,0.0
UGR_03110,2025-04-01,organic,2,264.02,0,,premium,26.84
UGR_03111,2025-06-07,organic,5,67.87,0,,basic,8.61
UGR_03112,2025-08-09,email,12,101.67,1,2025-10-15,free,0.0
UGR_03113,2026-02-02,organic,2,47.77,0,,free,0.0
UGR_03114,2025-12-30,organic,27,50.29,1,2026-02-08,basic,9.22
UGR_03115,2025-05-30,paid_search,14,83.8,0,,basic,9.45
UGR_03116,2025-03-18,social,5,25.61,0,,free,0.0
UGR_03117,2025-03-19,email,0,25.52,0,,free,0.0
UGR_03118,2024-12-01,social,1,51.97,0,,basic,9.72
UGR_03119,2025-02-19,paid_search,0,33.63,0,,free,0.0
UGR_03120,2025-06-16,organic,4,44.77,0,,premium,31.07
UGR_03121,2025-08-22,organic,4,76.14,1,2025-11-03,basic,9.5
UGR_03122,2025-09-30,referral,9,42.93,0,,basic,8.87
UGR_03123,2025-03-07,organic,19,224.47,1,2025-06-04,premium,30.83
UGR_03124,2026-02-15,paid_search,21,65.98,0,,basic,8.73
UGR_03125,2025-01-29,organic,2,25.99,0,,free,0.0
UGR_03126,2025-10-06,email,28,123.94,0,,free,0.0
UGR_03127,2025-12-13,social,6,23.56,0,,free,0.0
UGR_03128,2026-03-13,organic,5,28.64,1,2026-04-09,free,0.0
UGR_03129,2024-11-12,organic,2,88.25,0,,free,0.0
UGR_03130,2025-08-12,organic,2,27.14,0,,free,0.0
UGR_03131,2026-02-18,social,18,133.51,0,,basic,9.06
UGR_03132,2025-12-01,paid_search,1,102.4,0,,free,0.0
UGR_03133,2025-09-13,referral,3,179.58,0,,basic,9.22
UGR_03134,2025-02-24,organic,1,13.98,0,,premium,27.05
UGR_03135,2025-10-24,email,0,59.05,0,,free,0.0
UGR_03136,2026-01-05,organic,4,38.7,0,,basic,8.91
UGR_03137,2024-11-27,organic,11,32.69,0,,basic,9.17
UGR_03138,2025-05-08,organic,19,101.4,0,,free,0.0
UGR_03139,2024-11-23,referral,5,10.57,0,,free,0.0
UGR_03140,2025-04-18,referral,22,178.99,0,,free,0.0
UGR_03141,2025-03-10,paid_search,1,15.2,0,,free,0.0
UGR_03142,2025-05-28,organic,3,128.63,0,,free,0.0
UGR_03143,2026-02-20,social,30,91.79,1,2026-03-24,basic,9.13
UGR_03144,2025-02-04,paid_search,14,55.05,0,,basic,9.07
UGR_03145,2025-06-16,paid_search,4,105.82,0,,basic,8.83
UGR_03146,2026-03-03,referral,9,83.86,1,2026-04-02,premium,31.62
UGR_03147,2024-11-26,social,1,22.41,0,,free,0.0
UGR_03148,2026-01-18,social,0,50.35,0,,premium,26.05
UGR_03149,2025-02-09,referral,22,133.34,0,,free,0.0
UGR_03150,2025-08-19,organic,9,31.77,0,,basic,9.16
UGR_03151,2025-07-08,referral,7,19.96,0,,premium,28.19
UGR_03152,2025-01-12,paid_search,2,62.53,1,2025-02-21,basic,9.0
UGR_03153,2024-09-24,organic,0,51.55,1,2024-11-06,premium,32.17
UGR_03154,2025-10-14,paid_search,8,54.4,0,,free,0.0
UGR_03155,2025-08-15,paid_search,0,25.2,0,,free,0.0
UGR_03156,2025-02-27,referral,2,31.36,0,,basic,8.7
UGR_03157,2025-08-17,social,26,98.52,0,,basic,9.08
UGR_03158,2026-03-14,referral,3,41.31,0,,basic,8.58
UGR_03159,2025-02-11,paid_search,2,27.94,1,2025-03-29,basic,8.81
UGR_03160,2025-11-14,email,8,18.25,0,,free,0.0
UGR_03161,2025-06-22,organic,2,17.99,0,,basic,9.39
UGR_03162,2025-10-18,paid_search,1,17.73,1,2025-12-17,basic,8.84
UGR_03163,2026-01-20,social,1,24.63,0,,premium,28.86
UGR_03164,2026-03-10,email,1,147.79,0,,free,0.0
UGR_03165,2024-12-14,social,11,29.68,0,,free,0.0
UGR_03166,2025-07-08,paid_search,4,353.96,1,2025-09-02,free,0.0
UGR_03167,2025-02-04,organic,5,31.86,0,,free,0.0
