session_id,user_id,date,step_1_viewed,step_2_details,step_3_payment,step_4_confirm,step_5_complete,variant,converted,revenue,drop_step
SES_0010310,USR_08135,2025-10-09,1,1,1,0,0,A,0,0.0,4.0
SES_0010311,USR_05639,2025-04-29,1,1,0,0,0,A,0,0.0,3.0
SES_0010312,USR_08243,2026-03-18,1,1,1,0,0,A,0,0.0,4.0
SES_0010313,USR_06517,2025-05-09,1,1,1,1,1,B,1,54.99,
SES_0010314,USR_05135,2025-06-30,1,1,1,1,1,A,1,37.26,
SES_0010315,USR_05455,2026-02-23,1,1,0,0,0,A,0,0.0,3.0
SES_0010316,USR_03891,2025-11-05,1,0,0,0,0,B,0,0.0,2.0
SES_0010317,USR_09599,2025-10-30,1,1,1,1,1,A,1,156.21,
SES_0010318,USR_01805,2025-08-27,1,1,1,1,1,A,1,40.4,
SES_0010319,USR_07372,2025-09-26,1,1,1,1,1,B,1,66.0,
SES_0010320,USR_04520,2025-09-10,1,1,1,0,0,A,0,0.0,4.0
SES_0010321,USR_09465,2025-10-02,1,1,0,0,0,B,0,0.0,3.0
SES_0010322,USR_01726,2025-08-02,1,1,1,1,1,B,1,104.28,
SES_0010323,USR_07900,2025-03-29,1,0,0,0,0,A,0,0.0,2.0
SES_0010324,USR_08204,2025-10-10,1,1,1,1,1,A,1,114.84,
SES_0010325,USR_04649,2025-11-28,1,0,0,0,0,A,0,0.0,2.0
SES_0010326,USR_07060,2025-11-28,1,1,1,1,1,A,1,163.81,
SES_0010327,USR_09391,2025-08-02,1,0,0,0,0,A,0,0.0,2.0
SES_0010328,USR_04044,2025-07-12,1,1,0,0,0,B,0,0.0,3.0
SES_0010329,USR_07579,2025-04-06,1,1,1,0,0,A,0,0.0,4.0
SES_0010330,USR_08751,2025-06-27,1,1,1,1,1,A,1,71.04,
SES_0010331,USR_09321,2025-12-29,1,1,1,1,1,A,1,415.45,
SES_0010332,USR_03143,2025-11-28,1,0,0,0,0,B,0,0.0,2.0
SES_0010333,USR_01673,2025-04-13,1,0,0,0,0,B,0,0.0,2.0
SES_0010334,USR_04384,2025-04-23,1,1,1,1,1,B,1,146.51,
SES_0010335,USR_09447,2026-02-22,1,1,0,0,0,A,0,0.0,3.0
SES_0010336,USR_00343,2026-02-05,1,1,1,1,1,A,1,60.9,
SES_0010337,USR_09982,2026-01-03,1,1,1,0,0,A,0,0.0,4.0
SES_0010338,USR_03587,2025-09-29,1,1,1,0,0,B,0,0.0,4.0
SES_0010339,USR_05193,2025-11-22,1,0,0,0,0,A,0,0.0,2.0
SES_0010340,USR_03453,2026-03-22,1,1,1,1,1,B,1,48.51,
SES_0010341,USR_00713,2025-09-01,1,1,0,0,0,B,0,0.0,3.0
SES_0010342,USR_02567,2026-02-16,1,0,0,0,0,A,0,0.0,2.0
SES_0010343,USR_01096,2025-07-10,1,0,0,0,0,A,0,0.0,2.0
SES_0010344,USR_03692,2026-02-10,1,1,1,1,1,A,1,32.06,
SES_0010345,USR_00921,2026-01-22,1,1,0,0,0,B,0,0.0,3.0
SES_0010346,USR_03000,2026-01-31,1,1,1,1,1,A,1,181.89,
SES_0010347,USR_04386,2025-12-30,1,1,1,1,1,B,1,56.85,
SES_0010348,USR_07295,2025-12-23,1,1,1,1,1,B,1,84.85,
SES_0010349,USR_07680,2025-05-27,1,1,1,0,0,A,0,0.0,4.0
SES_0010350,USR_04744,2025-04-07,1,1,1,1,1,A,1,40.61,
SES_0010351,USR_01245,2025-09-04,1,1,0,0,0,A,0,0.0,3.0
SES_0010352,USR_04038,2025-06-01,1,0,0,0,0,A,0,0.0,2.0
SES_0010353,USR_00506,2025-08-31,1,1,1,1,1,A,1,61.43,
SES_0010354,USR_04098,2025-12-15,1,1,1,1,1,A,1,75.25,
SES_0010355,USR_09657,2026-03-13,1,1,0,0,0,B,0,0.0,3.0
SES_0010356,USR_01557,2026-01-17,1,1,1,1,1,A,1,192.29,
SES_0010357,USR_04004,2026-02-08,1,1,0,0,0,B,0,0.0,3.0
SES_0010358,USR_06095,2025-07-09,1,1,1,1,1,B,1,45.0,
SES_0010359,USR_06560,2025-04-03,1,1,1,1,1,A,1,124.92,
SES_0010360,USR_02355,2025-04-24,1,0,0,0,0,A,0,0.0,2.0
SES_0010361,USR_00682,2025-04-08,1,1,0,0,0,A,0,0.0,3.0
SES_0010362,USR_01596,2025-12-14,1,1,1,1,1,B,1,154.31,
SES_0010363,USR_00137,2025-10-23,1,1,1,1,1,A,1,88.39,
SES_0010364,USR_01845,2025-06-14,1,1,1,1,1,A,1,87.21,
SES_0010365,USR_02911,2026-02-08,1,1,1,1,0,B,0,0.0,5.0
SES_0010366,USR_09687,2025-08-05,1,1,1,1,1,A,1,73.85,
SES_0010367,USR_01145,2025-10-31,1,1,1,1,1,A,1,111.92,
SES_0010368,USR_08277,2025-11-28,1,1,1,1,0,B,0,0.0,5.0
SES_0010369,USR_08195,2025-10-03,1,0,0,0,0,B,0,0.0,2.0
SES_0010370,USR_09003,2025-10-25,1,1,1,1,1,A,1,52.39,
SES_0010371,USR_07380,2025-09-17,1,1,1,1,1,A,1,137.2,
SES_0010372,USR_07287,2025-11-19,1,1,1,1,1,A,1,120.27,
SES_0010373,USR_05533,2026-02-05,1,1,0,0,0,A,0,0.0,3.0
SES_0010374,USR_02386,2025-06-27,1,1,1,1,1,B,1,61.0,
SES_0010375,USR_01784,2025-05-06,1,1,1,1,1,A,1,58.76,
SES_0010376,USR_00151,2025-04-20,1,1,1,1,1,B,1,90.1,
SES_0010377,USR_08647,2026-03-08,1,1,1,1,1,B,1,43.45,
SES_0010378,USR_05136,2026-02-11,1,1,1,1,1,B,1,20.32,
SES_0010379,USR_07711,2025-09-03,1,1,1,1,1,A,1,40.89,
SES_0010380,USR_07360,2026-01-10,1,0,0,0,0,A,0,0.0,2.0
SES_0010381,USR_05701,2025-05-20,1,1,1,1,1,B,1,50.55,
SES_0010382,USR_05380,2025-04-12,1,1,0,0,0,A,0,0.0,3.0
SES_0010383,USR_04277,2026-01-06,1,1,1,1,1,B,1,162.35,
SES_0010384,USR_00336,2025-10-10,1,1,1,1,1,B,1,107.96,
SES_0010385,USR_01610,2025-07-11,1,1,0,0,0,B,0,0.0,3.0
SES_0010386,USR_05266,2025-05-22,1,1,0,0,0,B,0,0.0,3.0
SES_0010387,USR_04645,2025-04-27,1,0,0,0,0,B,0,0.0,2.0
SES_0010388,USR_00713,2025-07-10,1,1,1,1,1,A,1,191.7,
SES_0010389,USR_02687,2025-09-26,1,1,0,0,0,B,0,0.0,3.0
SES_0010390,USR_04331,2025-12-25,1,0,0,0,0,B,0,0.0,2.0
SES_0010391,USR_07686,2026-01-20,1,0,0,0,0,A,0,0.0,2.0
SES_0010392,USR_04686,2026-01-16,1,1,0,0,0,A,0,0.0,3.0
SES_0010393,USR_09226,2025-05-16,1,1,1,1,1,A,1,116.53,
SES_0010394,USR_02048,2025-09-27,1,1,1,0,0,B,0,0.0,4.0
SES_0010395,USR_08762,2025-06-30,1,1,1,1,1,B,1,24.23,
SES_0010396,USR_09554,2025-07-24,1,1,1,1,1,B,1,162.45,
SES_0010397,USR_03657,2025-11-02,1,1,1,1,1,B,1,64.71,
SES_0010398,USR_01694,2025-04-07,1,1,1,1,1,B,1,52.33,
SES_0010399,USR_09966,2025-10-25,1,1,1,1,1,A,1,210.01,
SES_0010400,USR_03032,2026-02-09,1,1,1,1,1,B,1,76.49,
SES_0010401,USR_08409,2025-09-03,1,1,1,1,1,B,1,48.66,
SES_0010402,USR_07358,2026-02-04,1,1,1,1,1,B,1,71.96,
SES_0010403,USR_09755,2025-03-25,1,1,1,1,1,A,1,141.37,
SES_0010404,USR_09035,2025-10-10,1,1,0,0,0,A,0,0.0,3.0
SES_0010405,USR_01925,2025-07-17,1,0,0,0,0,B,0,0.0,2.0
SES_0010406,USR_03415,2025-05-18,1,1,1,0,0,A,0,0.0,4.0
SES_0010407,USR_02475,2025-08-17,1,1,1,1,0,B,0,0.0,5.0
SES_0010408,USR_03026,2025-12-21,1,1,0,0,0,B,0,0.0,3.0
SES_0010409,USR_07307,2025-12-26,1,1,1,1,1,A,1,128.85,
SES_0010410,USR_03432,2025-08-30,1,1,0,0,0,B,0,0.0,3.0
SES_0010411,USR_00127,2026-01-26,1,1,1,0,0,B,0,0.0,4.0
SES_0010412,USR_01641,2026-02-28,1,0,0,0,0,B,0,0.0,2.0
SES_0010413,USR_07533,2025-09-04,1,1,1,1,1,B,1,198.46,
SES_0010414,USR_00984,2026-01-28,1,1,0,0,0,A,0,0.0,3.0
SES_0010415,USR_06261,2025-09-13,1,1,1,1,1,A,1,47.6,
SES_0010416,USR_02868,2025-07-24,1,1,1,1,1,B,1,176.99,
SES_0010417,USR_00406,2026-02-13,1,1,1,0,0,B,0,0.0,4.0
SES_0010418,USR_01890,2025-06-28,1,0,0,0,0,A,0,0.0,2.0
SES_0010419,USR_04683,2025-10-07,1,1,1,1,1,B,1,206.07,
SES_0010420,USR_04255,2025-03-26,1,1,1,1,0,B,0,0.0,5.0
SES_0010421,USR_05317,2025-06-09,1,1,1,1,1,A,1,118.13,
SES_0010422,USR_06572,2026-03-12,1,1,0,0,0,B,0,0.0,3.0
SES_0010423,USR_04136,2026-02-18,1,0,0,0,0,B,0,0.0,2.0
SES_0010424,USR_00444,2025-11-03,1,1,1,1,1,B,1,23.83,
SES_0010425,USR_02655,2025-06-26,1,1,0,0,0,A,0,0.0,3.0
SES_0010426,USR_01733,2025-08-24,1,1,0,0,0,A,0,0.0,3.0
SES_0010427,USR_07077,2025-05-29,1,1,1,1,0,B,0,0.0,5.0
SES_0010428,USR_04152,2025-09-29,1,1,1,1,1,A,1,201.3,
SES_0010429,USR_06993,2025-05-23,1,1,1,1,1,A,1,124.06,
SES_0010430,USR_04858,2025-11-05,1,1,1,1,1,B,1,90.56,
SES_0010431,USR_08433,2025-07-21,1,1,1,1,1,B,1,47.12,
SES_0010432,USR_08780,2025-11-10,1,1,1,1,1,A,1,42.8,
SES_0010433,USR_04423,2025-12-10,1,1,1,1,1,A,1,278.94,
SES_0010434,USR_04612,2026-01-07,1,1,0,0,0,A,0,0.0,3.0
SES_0010435,USR_07507,2025-12-25,1,1,0,0,0,A,0,0.0,3.0
SES_0010436,USR_02259,2025-12-19,1,1,1,1,1,A,1,134.76,
SES_0010437,USR_09837,2025-12-01,1,1,0,0,0,A,0,0.0,3.0
SES_0010438,USR_04969,2025-08-17,1,1,1,1,1,A,1,55.57,
SES_0010439,USR_08063,2025-12-05,1,1,0,0,0,A,0,0.0,3.0
SES_0010440,USR_06257,2025-05-13,1,1,1,1,1,B,1,137.45,
SES_0010441,USR_06721,2025-11-24,1,1,1,1,1,A,1,190.84,
SES_0010442,USR_09477,2025-04-13,1,1,1,1,1,B,1,113.01,
SES_0010443,USR_01031,2025-06-06,1,1,1,1,1,A,1,112.57,
SES_0010444,USR_03175,2025-06-26,1,1,1,1,1,A,1,81.29,
SES_0010445,USR_06888,2025-05-17,1,1,1,1,0,A,0,0.0,5.0
SES_0010446,USR_07138,2026-03-22,1,1,0,0,0,B,0,0.0,3.0
SES_0010447,USR_07207,2025-12-18,1,1,1,1,1,A,1,334.45,
SES_0010448,USR_07085,2026-03-12,1,1,1,1,1,B,1,26.27,
SES_0010449,USR_09117,2025-12-09,1,1,1,1,1,A,1,265.58,
SES_0010450,USR_04765,2025-10-28,1,1,1,1,1,B,1,64.27,
SES_0010451,USR_07788,2025-08-25,1,0,0,0,0,B,0,0.0,2.0
SES_0010452,USR_03687,2025-10-02,1,0,0,0,0,B,0,0.0,2.0
SES_0010453,USR_02430,2025-11-23,1,1,0,0,0,B,0,0.0,3.0
SES_0010454,USR_05060,2025-07-29,1,0,0,0,0,B,0,0.0,2.0
SES_0010455,USR_07142,2025-04-21,1,1,1,1,1,A,1,38.37,
SES_0010456,USR_04961,2025-12-11,1,1,1,1,1,A,1,143.87,
SES_0010457,USR_00040,2025-12-05,1,0,0,0,0,B,0,0.0,2.0
SES_0010458,USR_03221,2025-08-07,1,1,1,1,1,A,1,163.41,
SES_0010459,USR_07036,2025-08-27,1,1,0,0,0,B,0,0.0,3.0
SES_0010460,USR_08411,2026-02-22,1,1,1,1,1,A,1,130.79,
SES_0010461,USR_07120,2026-03-20,1,1,0,0,0,A,0,0.0,3.0
SES_0010462,USR_00284,2025-04-10,1,1,1,1,1,A,1,31.17,
SES_0010463,USR_08089,2025-12-23,1,0,0,0,0,A,0,0.0,2.0
SES_0010464,USR_01093,2025-12-28,1,1,0,0,0,B,0,0.0,3.0
SES_0010465,USR_06105,2025-07-28,1,1,1,0,0,A,0,0.0,4.0
SES_0010466,USR_08377,2025-11-23,1,1,1,1,1,A,1,55.22,
SES_0010467,USR_08958,2025-11-06,1,0,0,0,0,A,0,0.0,2.0
SES_0010468,USR_03179,2025-07-02,1,1,0,0,0,B,0,0.0,3.0
SES_0010469,USR_01806,2025-04-08,1,1,1,1,1,A,1,140.95,
SES_0010470,USR_02204,2026-02-27,1,1,0,0,0,B,0,0.0,3.0
SES_0010471,USR_08099,2025-05-30,1,0,0,0,0,B,0,0.0,2.0
SES_0010472,USR_07298,2025-08-17,1,1,1,1,1,B,1,44.79,
SES_0010473,USR_03034,2026-03-04,1,1,0,0,0,B,0,0.0,3.0
SES_0010474,USR_01749,2025-05-15,1,1,1,1,1,B,1,22.15,
SES_0010475,USR_02337,2025-11-18,1,1,1,1,1,B,1,59.83,
SES_0010476,USR_09495,2025-06-27,1,1,1,1,1,B,1,109.88,
SES_0010477,USR_04081,2025-06-21,1,1,1,1,1,B,1,82.2,
SES_0010478,USR_08943,2025-09-12,1,1,0,0,0,B,0,0.0,3.0
SES_0010479,USR_02514,2025-05-18,1,1,0,0,0,B,0,0.0,3.0
SES_0010480,USR_05858,2026-01-01,1,0,0,0,0,A,0,0.0,2.0
SES_0010481,USR_00239,2025-09-06,1,1,1,1,1,B,1,77.69,
SES_0010482,USR_09188,2026-02-19,1,1,0,0,0,A,0,0.0,3.0
SES_0010483,USR_03158,2025-05-05,1,1,1,1,0,B,0,0.0,5.0
SES_0010484,USR_09658,2025-05-15,1,1,1,1,1,B,1,115.33,
SES_0010485,USR_00205,2026-02-25,1,1,1,1,1,B,1,65.92,
SES_0010486,USR_08527,2026-01-04,1,1,0,0,0,A,0,0.0,3.0
SES_0010487,USR_03734,2025-12-18,1,1,1,1,1,A,1,40.81,
SES_0010488,USR_09492,2025-11-21,1,0,0,0,0,A,0,0.0,2.0
SES_0010489,USR_05034,2025-11-15,1,1,1,1,1,B,1,109.04,
SES_0010490,USR_03273,2025-08-30,1,1,1,1,1,B,1,102.75,
SES_0010491,USR_09954,2026-03-19,1,1,1,1,0,B,0,0.0,5.0
SES_0010492,USR_02082,2025-04-12,1,1,1,1,1,B,1,48.7,
SES_0010493,USR_09781,2025-08-19,1,1,1,1,0,A,0,0.0,5.0
SES_0010494,USR_07983,2025-08-13,1,1,1,0,0,B,0,0.0,4.0
SES_0010495,USR_08824,2025-06-01,1,1,1,1,1,B,1,50.25,
SES_0010496,USR_02678,2025-12-14,1,1,1,0,0,A,0,0.0,4.0
SES_0010497,USR_07009,2025-07-17,1,1,1,0,0,A,0,0.0,4.0
SES_0010498,USR_03865,2025-09-24,1,1,1,1,1,B,1,77.12,
SES_0010499,USR_07813,2025-06-18,1,1,1,1,0,A,0,0.0,5.0
SES_0010500,USR_00681,2025-05-02,1,0,0,0,0,B,0,0.0,2.0
SES_0010501,USR_09193,2025-09-03,1,1,1,0,0,A,0,0.0,4.0
SES_0010502,USR_00733,2025-06-04,1,1,1,1,1,B,1,133.5,
SES_0010503,USR_07923,2025-04-21,1,1,1,1,1,B,1,175.1,
SES_0010504,USR_06624,2025-11-12,1,1,1,1,1,A,1,28.26,
SES_0010505,USR_09785,2025-08-27,1,0,0,0,0,B,0,0.0,2.0
SES_0010506,USR_07167,2026-02-04,1,1,1,1,1,B,1,99.11,
SES_0010507,USR_03594,2025-10-24,1,1,0,0,0,A,0,0.0,3.0
SES_0010508,USR_09198,2025-06-14,1,1,0,0,0,B,0,0.0,3.0
SES_0010509,USR_03964,2025-10-11,1,1,1,1,1,B,1,56.93,
SES_0010510,USR_06557,2026-02-12,1,1,1,1,1,B,1,190.69,
SES_0010511,USR_07131,2025-04-05,1,1,1,1,1,A,1,20.57,
SES_0010512,USR_03447,2025-07-15,1,1,0,0,0,A,0,0.0,3.0
SES_0010513,USR_01127,2025-08-10,1,1,0,0,0,A,0,0.0,3.0
SES_0010514,USR_04602,2026-03-19,1,1,0,0,0,A,0,0.0,3.0
SES_0010515,USR_00970,2026-01-29,1,1,0,0,0,B,0,0.0,3.0
SES_0010516,USR_03381,2025-06-11,1,1,1,1,1,B,1,157.41,
SES_0010517,USR_01466,2025-07-23,1,1,1,1,1,B,1,49.38,
SES_0010518,USR_07594,2025-09-20,1,1,1,0,0,A,0,0.0,4.0
SES_0010519,USR_01890,2025-12-07,1,1,1,0,0,B,0,0.0,4.0
SES_0010520,USR_09408,2025-05-14,1,1,1,1,1,B,1,160.37,
SES_0010521,USR_02488,2025-05-10,1,1,1,1,1,B,1,147.21,
SES_0010522,USR_06348,2025-04-12,1,0,0,0,0,A,0,0.0,2.0
SES_0010523,USR_07146,2025-05-04,1,0,0,0,0,B,0,0.0,2.0
SES_0010524,USR_03633,2025-11-24,1,1,1,1,1,A,1,98.76,
SES_0010525,USR_09556,2025-06-21,1,1,1,1,1,A,1,32.2,
SES_0010526,USR_01394,2026-02-23,1,0,0,0,0,B,0,0.0,2.0
SES_0010527,USR_05900,2026-01-05,1,1,1,1,1,A,1,77.74,
SES_0010528,USR_07574,2025-09-09,1,1,1,1,1,B,1,55.02,
SES_0010529,USR_00068,2025-12-19,1,1,1,1,1,B,1,41.64,
SES_0010530,USR_01705,2025-08-25,1,1,1,1,1,B,1,69.54,
SES_0010531,USR_08730,2026-01-23,1,1,0,0,0,A,0,0.0,3.0
SES_0010532,USR_05343,2025-08-17,1,1,1,1,1,B,1,390.23,
SES_0010533,USR_06903,2025-09-18,1,0,0,0,0,B,0,0.0,2.0
SES_0010534,USR_02253,2025-08-03,1,1,0,0,0,B,0,0.0,3.0
SES_0010535,USR_04730,2025-10-27,1,1,0,0,0,B,0,0.0,3.0
SES_0010536,USR_09436,2025-10-25,1,1,1,1,1,B,1,34.46,
SES_0010537,USR_00533,2025-04-29,1,1,1,1,1,B,1,181.72,
SES_0010538,USR_05055,2026-01-30,1,1,1,1,1,B,1,96.6,
SES_0010539,USR_09781,2025-12-13,1,1,1,1,1,B,1,30.08,
SES_0010540,USR_05365,2025-07-25,1,1,1,1,1,B,1,128.56,
SES_0010541,USR_00339,2025-07-28,1,1,1,0,0,B,0,0.0,4.0
SES_0010542,USR_06440,2026-02-11,1,1,1,1,1,A,1,338.19,
SES_0010543,USR_05535,2025-08-23,1,1,1,1,1,A,1,122.01,
SES_0010544,USR_05134,2025-10-04,1,1,1,1,0,B,0,0.0,5.0
SES_0010545,USR_08100,2025-05-06,1,1,1,0,0,B,0,0.0,4.0
SES_0010546,USR_02627,2025-10-24,1,0,0,0,0,A,0,0.0,2.0
SES_0010547,USR_09882,2025-05-21,1,1,1,1,1,A,1,173.7,
SES_0010548,USR_03434,2025-04-05,1,0,0,0,0,A,0,0.0,2.0
SES_0010549,USR_01259,2025-08-15,1,1,1,1,1,B,1,51.69,
SES_0010550,USR_03550,2025-12-01,1,1,1,1,1,B,1,313.07,
SES_0010551,USR_02918,2025-11-23,1,1,1,1,1,A,1,188.27,
SES_0010552,USR_03462,2025-11-20,1,1,1,1,1,B,1,188.66,
SES_0010553,USR_07157,2026-02-08,1,1,1,1,1,B,1,85.13,
SES_0010554,USR_00342,2026-02-27,1,1,1,1,1,A,1,19.38,
SES_0010555,USR_06000,2025-08-04,1,1,1,0,0,A,0,0.0,4.0
SES_0010556,USR_02652,2025-06-09,1,0,0,0,0,A,0,0.0,2.0
SES_0010557,USR_05010,2026-01-20,1,1,1,1,1,A,1,169.99,
SES_0010558,USR_02089,2025-11-18,1,1,1,1,1,B,1,79.98,
SES_0010559,USR_00218,2025-11-10,1,1,1,1,1,B,1,81.84,
SES_0010560,USR_00675,2026-02-13,1,1,0,0,0,A,0,0.0,3.0
SES_0010561,USR_02018,2025-05-11,1,1,0,0,0,A,0,0.0,3.0
SES_0010562,USR_02031,2025-06-22,1,1,1,1,1,B,1,96.16,
SES_0010563,USR_07949,2025-11-17,1,1,1,1,1,A,1,67.59,
SES_0010564,USR_02158,2025-09-15,1,1,1,1,1,A,1,150.62,
SES_0010565,USR_03994,2026-02-05,1,1,1,1,1,A,1,144.45,
SES_0010566,USR_00117,2025-12-28,1,1,1,1,1,A,1,27.19,
SES_0010567,USR_03642,2026-03-14,1,1,0,0,0,B,0,0.0,3.0
SES_0010568,USR_00610,2025-06-28,1,1,1,0,0,A,0,0.0,4.0
SES_0010569,USR_08773,2025-09-29,1,0,0,0,0,A,0,0.0,2.0
SES_0010570,USR_02096,2025-12-20,1,0,0,0,0,A,0,0.0,2.0
SES_0010571,USR_07679,2025-11-16,1,0,0,0,0,A,0,0.0,2.0
SES_0010572,USR_06414,2025-06-17,1,1,1,1,1,B,1,56.2,
SES_0010573,USR_06086,2025-12-28,1,1,1,0,0,A,0,0.0,4.0
SES_0010574,USR_08773,2025-12-15,1,1,0,0,0,A,0,0.0,3.0
SES_0010575,USR_03108,2025-08-01,1,1,1,1,1,B,1,99.72,
SES_0010576,USR_09320,2025-04-04,1,1,1,1,1,B,1,97.34,
SES_0010577,USR_04490,2025-05-14,1,0,0,0,0,B,0,0.0,2.0
SES_0010578,USR_05560,2026-02-21,1,1,0,0,0,B,0,0.0,3.0
SES_0010579,USR_04041,2025-04-30,1,1,0,0,0,A,0,0.0,3.0
SES_0010580,USR_02263,2025-10-07,1,0,0,0,0,A,0,0.0,2.0
SES_0010581,USR_05766,2026-02-28,1,1,1,1,1,B,1,46.54,
SES_0010582,USR_09642,2026-01-25,1,0,0,0,0,A,0,0.0,2.0
SES_0010583,USR_02275,2025-12-25,1,1,0,0,0,B,0,0.0,3.0
SES_0010584,USR_03687,2025-10-22,1,1,1,1,1,A,1,75.76,
SES_0010585,USR_05279,2026-02-07,1,1,1,1,0,A,0,0.0,5.0
SES_0010586,USR_09690,2026-03-01,1,1,1,1,1,B,1,93.92,
SES_0010587,USR_00271,2026-01-10,1,1,1,1,1,B,1,115.92,
SES_0010588,USR_09481,2025-04-08,1,0,0,0,0,B,0,0.0,2.0
SES_0010589,USR_01944,2025-07-03,1,1,1,1,1,B,1,95.32,
SES_0010590,USR_07095,2025-07-22,1,1,1,1,1,B,1,82.89,
SES_0010591,USR_03554,2026-02-11,1,1,1,1,1,A,1,91.3,
SES_0010592,USR_00901,2025-05-28,1,1,0,0,0,B,0,0.0,3.0
SES_0010593,USR_04052,2025-04-07,1,1,0,0,0,A,0,0.0,3.0
SES_0010594,USR_03809,2025-07-01,1,1,1,0,0,B,0,0.0,4.0
SES_0010595,USR_04857,2026-01-22,1,0,0,0,0,B,0,0.0,2.0
SES_0010596,USR_09078,2025-06-27,1,1,1,1,1,B,1,127.94,
SES_0010597,USR_03653,2025-04-30,1,1,1,1,1,B,1,52.59,
SES_0010598,USR_02590,2025-09-15,1,1,0,0,0,A,0,0.0,3.0
SES_0010599,USR_06591,2025-12-26,1,0,0,0,0,B,0,0.0,2.0
SES_0010600,USR_03527,2025-05-12,1,1,1,1,1,A,1,143.08,
SES_0010601,USR_04247,2025-05-29,1,1,1,1,1,A,1,252.53,
SES_0010602,USR_04595,2025-07-28,1,1,1,1,1,B,1,101.28,
SES_0010603,USR_05131,2026-01-29,1,0,0,0,0,A,0,0.0,2.0
SES_0010604,USR_02251,2025-12-01,1,0,0,0,0,B,0,0.0,2.0
SES_0010605,USR_04100,2025-12-16,1,1,0,0,0,A,0,0.0,3.0
SES_0010606,USR_04023,2025-07-27,1,1,1,1,1,B,1,42.76,
SES_0010607,USR_08587,2025-09-24,1,1,1,1,1,A,1,50.05,
SES_0010608,USR_06222,2025-06-01,1,1,1,1,1,A,1,55.0,
SES_0010609,USR_02733,2026-02-08,1,1,1,1,1,A,1,33.24,
SES_0010610,USR_02267,2026-03-21,1,0,0,0,0,A,0,0.0,2.0
SES_0010611,USR_06088,2026-01-06,1,1,1,1,1,A,1,96.94,
SES_0010612,USR_03417,2026-01-06,1,1,0,0,0,A,0,0.0,3.0
SES_0010613,USR_07025,2026-01-22,1,1,1,1,1,B,1,29.24,
SES_0010614,USR_09858,2025-10-23,1,0,0,0,0,A,0,0.0,2.0
SES_0010615,USR_05972,2025-10-03,1,1,1,1,1,B,1,42.37,
SES_0010616,USR_00784,2025-08-25,1,1,1,1,0,B,0,0.0,5.0
SES_0010617,USR_01934,2025-05-02,1,0,0,0,0,A,0,0.0,2.0
SES_0010618,USR_00716,2025-10-22,1,0,0,0,0,B,0,0.0,2.0
SES_0010619,USR_08035,2025-04-18,1,0,0,0,0,A,0,0.0,2.0
SES_0010620,USR_01734,2025-09-16,1,1,0,0,0,A,0,0.0,3.0
SES_0010621,USR_06017,2025-12-12,1,1,0,0,0,B,0,0.0,3.0
SES_0010622,USR_03309,2025-06-12,1,1,0,0,0,A,0,0.0,3.0
SES_0010623,USR_03970,2026-01-16,1,1,0,0,0,A,0,0.0,3.0
SES_0010624,USR_02181,2026-02-14,1,1,1,1,1,B,1,227.32,
SES_0010625,USR_01863,2025-04-17,1,0,0,0,0,A,0,0.0,2.0
SES_0010626,USR_01220,2025-07-23,1,1,1,1,1,B,1,101.16,
SES_0010627,USR_09821,2026-01-03,1,1,1,1,1,B,1,102.36,
SES_0010628,USR_07740,2025-06-30,1,1,1,1,0,B,0,0.0,5.0
SES_0010629,USR_08679,2025-12-14,1,1,1,1,1,B,1,43.02,
SES_0010630,USR_03683,2025-08-22,1,1,0,0,0,B,0,0.0,3.0
SES_0010631,USR_09621,2025-11-09,1,1,0,0,0,A,0,0.0,3.0
SES_0010632,USR_01086,2025-06-05,1,1,1,1,1,A,1,222.99,
SES_0010633,USR_05995,2025-04-16,1,0,0,0,0,A,0,0.0,2.0
SES_0010634,USR_04948,2025-11-12,1,1,1,1,1,A,1,41.68,
SES_0010635,USR_02214,2026-02-04,1,1,1,1,1,A,1,88.84,
SES_0010636,USR_02066,2025-07-07,1,1,1,1,1,B,1,71.79,
SES_0010637,USR_06578,2025-08-13,1,1,1,1,0,A,0,0.0,5.0
SES_0010638,USR_08324,2025-07-16,1,1,1,1,1,A,1,218.14,
SES_0010639,USR_09666,2026-02-07,1,1,1,1,1,A,1,113.79,
SES_0010640,USR_00137,2025-04-21,1,1,0,0,0,A,0,0.0,3.0
SES_0010641,USR_01165,2026-03-06,1,0,0,0,0,B,0,0.0,2.0
SES_0010642,USR_00177,2025-12-07,1,1,1,1,1,B,1,37.07,
SES_0010643,USR_03060,2025-03-25,1,1,0,0,0,A,0,0.0,3.0
SES_0010644,USR_06873,2026-01-04,1,1,0,0,0,B,0,0.0,3.0
SES_0010645,USR_06235,2025-08-19,1,1,0,0,0,B,0,0.0,3.0
SES_0010646,USR_01328,2025-07-27,1,1,1,1,1,B,1,114.24,
SES_0010647,USR_01843,2025-03-30,1,1,0,0,0,B,0,0.0,3.0
SES_0010648,USR_09681,2025-12-01,1,1,1,1,1,B,1,48.32,
SES_0010649,USR_08259,2025-04-12,1,1,1,1,1,B,1,81.76,
SES_0010650,USR_02589,2026-03-07,1,1,1,0,0,B,0,0.0,4.0
SES_0010651,USR_09658,2026-02-08,1,0,0,0,0,A,0,0.0,2.0
SES_0010652,USR_09490,2026-03-04,1,1,1,0,0,A,0,0.0,4.0
SES_0010653,USR_03487,2025-09-29,1,1,1,1,0,B,0,0.0,5.0
